0.560976	-0.95831	0.978052	5.68173e-05	4.35493e-05	3000000
0.583149	-0.948958	0.972905	6.5107e-05	5.35464e-05	3000000
0.605322	-0.938266	0.966933	7.41663e-05	6.55222e-05	3000000
0.627494	-0.926153	0.960052	8.40315e-05	7.99879e-05	3000000
0.649667	-0.912391	0.952088	9.43511e-05	9.69811e-05	3000000
0.67184	-0.897101	0.943049	0.000105126	0.000117139	3000000
0.694013	-0.880048	0.932738	0.000116993	0.000141743	3000000
0.716186	-0.861135	0.920996	0.000129511	0.000171787	3000000
0.738359	-0.840167	0.907606	0.000142828	0.000208451	3000000
0.760532	-0.817385	0.892595	0.000156875	0.000253423	3000000
0.782705	-0.791904	0.875176	0.000172927	0.000312577	3000000
0.804878	-0.764202	0.855441	0.000189011	0.000385854	3000000
0.827051	-0.733801	0.832737	0.000207615	0.000485869	3000000
0.849224	-0.700325	0.806338	0.000228319	0.000622701	3000000
0.871397	-0.663647	0.574961	0.000250284	0.0697272	3000000
0.89357	-0.62344	0.128551	0.00027717	0.13248	3000000
0.915743	-0.578362	0.0137782	0.000311744	0.118012	3000000
0.937916	-0.527655	0.0206318	0.000351628	0.0977636	3000000
0.960089	-0.470276	0.011526	0.000386851	0.0754855	3000000
0.982262	-0.411327	0.00565295	0.000364509	0.0532422	3000000
1.00443	-0.360604	0.00271084	0.000285193	0.0350837	3000000
1.02661	-0.323521	0.00249376	0.000200288	0.0230346	3000000
1.04878	-0.297651	0.000381385	0.000140742	0.0156991	3000000
1.07095	-0.279147	0.00116957	0.000104636	0.0113457	3000000
1.09313	-0.264768	0.000967866	8.22615e-05	0.00855245	3000000
1.1153	-0.253475	0.000972786	6.85041e-05	0.00679424	3000000
1.13747	-0.243635	0.000243474	5.86262e-05	0.00553217	3000000
1.15965	-0.235173	0.000429728	5.18672e-05	0.00464587	3000000
1.18182	-0.227707	7.81784e-05	4.65942e-05	0.00399077	3000000
1.20399	-0.220824	0.000428521	4.22635e-05	0.00346152	3000000
1.22616	-0.214568	0.000195921	3.88812e-05	0.00305646	3000000
0.0354767	-0.895833	0.8125	-2.78296e-09	0	3000000
0.0576497	-1	1	0	0	3000000
0.0798226	-1	1	0	0	3000000
0.101996	-1	1	0	0	3000000
0.124169	-0.833333	0.25	1.27878e-08	4.00543e-09	3000000
0.146341	-1	1	9.3411e-10	1.54128e-10	3000000
0.168514	-0.999999	1	6.97378e-09	1.32502e-09	3000000
0.190687	-0.999996	0.999998	3.76354e-08	8.09885e-09	3000000
0.21286	-0.999985	0.999992	1.28914e-07	3.09395e-08	3000000
0.235033	-0.999951	0.999976	3.37614e-07	8.96372e-08	3000000
0.257206	-0.99987	0.999935	7.55607e-07	2.19994e-07	3000000
0.279379	-0.830516	3.13542e-06	1.0133e-05	8.31774e-06	3000000
0.301552	-0.999402	0.9997	2.54799e-06	8.75771e-07	3000000
0.323725	-0.998903	0.999449	4.06775e-06	1.50767e-06	3000000
0.345898	-0.998127	0.999058	6.11644e-06	2.43899e-06	3000000
0.368071	-0.996994	0.998484	8.716e-06	3.73066e-06	3000000
0.390244	-0.995417	0.997683	1.19072e-05	5.4585e-06	3000000
0.412417	-0.993304	0.996603	1.56909e-05	7.6951e-06	3000000
0.43459	-0.990554	0.99519	2.01201e-05	1.05408e-05	3000000
0.456763	-0.987076	0.99339	2.51098e-05	1.40538e-05	3000000
0.478936	-0.982781	0.99115	3.07407e-05	1.83823e-05	3000000
0.501109	-0.977601	0.988424	3.7033e-05	2.3656e-05	3000000
